Subject,Block,bTrial,nTrial,Choice,Choice2,Amount,GambleAdviceNum,GambleAdviceType,Response Key (advisor) ,Response Time,Reponse key (safe or gamble),Choice,Response time,Age,Gender
109,2,5,25,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.57358501,right,1,1080.90322,18,1
109,2,6,26,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.355586296,right,1,1092.801222,18,1
109,2,7,27,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.473937689,left,0,1105.066882,18,1
109,2,8,28,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.696745555,right,1,1114.876056,18,1
109,2,9,29,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,1.765303792,right,1,1126.807493,18,1
109,2,10,30,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.577318739,left,0,1137.435491,18,1
109,2,11,31,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,1.026360578,right,1,1150.202446,18,1
109,2,12,32,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.854878416,left,0,1159.877932,18,1
109,2,13,33,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.682004266,left,0,1171.8428,18,1
109,2,14,34,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.925277247,left,0,1181.735532,18,1
109,2,15,35,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.26727548,left,0,1193.63353,18,1
109,2,16,36,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.086946091,left,0,1205.397855,18,1
109,2,17,37,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.693663939,right,1,1218.031147,18,1
109,2,18,38,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.567562921,left,0,1230.213241,18,1
109,2,19,39,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.904217262,left,0,1241.860582,18,1
109,2,20,40,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.80654568,left,0,1252.622262,18,1
109,3,1,41,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,right,1.479655601,left,0,1282.317163,18,1
109,3,2,42,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.895051684,right,1,1294.181765,18,1
109,3,3,43,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,1.5106256,left,0,1305.478189,18,1
109,3,4,44,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.58610669,right,1,1316.306707,18,1
109,3,5,45,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.282942631,right,1,1328.889856,18,1
109,3,6,46,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.360229951,left,0,1340.804576,18,1
109,3,7,47,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,1.168857864,left,0,1352.451939,18,1
109,3,8,48,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,1.521169456,left,0,1364.483638,18,1
109,3,9,49,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,1.06796014,right,1,1376.832836,18,1
109,3,10,50,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.904230791,left,0,1390.652576,18,1
109,3,11,51,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.2748266,right,1,1401.313984,18,1
109,3,12,52,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,1.024807089,right,1,1413.211996,18,1
109,3,13,53,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.486248909,left,0,1426.062549,18,1
109,3,14,54,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.335282396,left,0,1438.077516,18,1
109,3,15,55,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.137567321,left,0,1449.87525,18,1
109,3,16,56,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.281145346,left,0,1461.923661,18,1
109,3,17,57,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.239851636,right,1,1473.80497,18,1
109,3,18,58,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,0.232629953,right,1,1484.132176,18,1
109,3,19,59,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.76661913,left,0,1496.030178,18,1
109,3,20,60,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,,None,NA,1506.290545,18,1
109,4,1,61,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,right,1.258696505,right,1,1529.418121,18,1
109,4,2,62,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.331700246,right,1,1541.433108,18,1
109,4,3,63,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.193653771,right,1,1551.827158,18,1
109,4,4,64,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.349252517,left,0,1563.591541,18,1
109,4,5,65,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.246287687,left,0,1574.102531,18,1
109,4,6,66,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,,None,NA,1586.969785,18,1
109,4,7,67,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.533824004,right,1,1598.566975,18,1
109,4,8,68,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,1.082202582,left,0,1610.314601,18,1
109,4,9,69,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.385577474,right,1,1619.923241,18,1
109,4,10,70,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.791192227,right,1,1631.453613,18,1
109,4,11,71,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.612468844,right,1,1643.368336,18,1
109,4,12,72,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.96156332,left,0,1655.099242,18,1
109,4,13,73,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,1.301938194,left,0,1666.846863,18,1
109,4,14,74,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,1.721649259,left,0,1680.115159,18,1
109,4,15,75,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,1.474869072,left,0,1693.065942,18,1
109,4,16,76,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.356431413,right,1,1705.632373,18,1
109,4,17,77,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.283958452,right,1,1715.424849,18,1
109,4,18,78,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.869109818,left,0,1726.871695,18,1
109,4,19,79,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,1.064145732,right,1,1740.156661,18,1
109,4,20,80,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.930219635,left,0,1752.522585,18,1
109,5,1,81,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,left,0.264589425,left,0,1772.124214,18,1
109,5,2,82,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.200499519,right,1,1782.284314,18,1
109,5,3,83,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.575360004,left,0,1794.349446,18,1
109,5,4,84,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.252278439,right,1,1805.896524,18,1
109,5,5,85,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,1.216168067,left,0,1819.348631,18,1
109,5,6,86,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.566342913,left,0,1831.430462,18,1
109,5,7,87,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,1.579620564,left,0,1843.345185,18,1
109,5,8,88,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,,None,NA,1854.675034,18,1
109,5,9,89,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.99691259,right,1,1866.63989,18,1
109,5,10,90,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.242127188,right,1,1876.298681,18,1
109,5,11,91,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.276376225,left,0,1888.096431,18,1
109,5,12,92,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.916309434,right,1,1899.760493,18,1
109,5,13,93,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,0.65738148,left,0,1909.987427,18,1
109,5,14,94,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.243771072,left,0,1920.465029,18,1
109,5,15,95,IA20_10_L95p.bmp,IA20_10_L95p.bmp,IA20.bmp,0,safe,,1.088677796,right,1,1932.012131,18,1
109,5,16,96,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.548180438,left,0,1944.344616,18,1
109,5,17,97,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.231143336,right,1,1956.12566,18,1
109,5,18,98,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.939569847,left,0,1969.377237,18,1
109,5,19,99,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,1.243532708,right,1,1981.793272,18,1
109,5,20,100,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,0.251299542,left,0,1994.02551,18,1
109,6,1,101,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,left,0.482122906,left,0,2011.170681,18,1
109,6,2,102,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.276192822,left,0,2022.784612,18,1
109,6,3,103,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,1.504040196,left,0,2034.732748,18,1
109,6,4,104,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.479646357,left,0,2046.78118,18,1
109,6,5,105,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.254655178,left,0,2056.774157,18,1
109,6,6,106,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.621890684,left,0,2069.206914,18,1
109,6,7,107,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.574863762,left,0,2078.965954,18,1
109,6,8,108,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.387760613,right,1,2090.513044,18,1
109,6,9,109,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.441740674,left,0,2102.411067,18,1
109,6,10,110,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.441494672,right,1,2113.891315,18,1
109,6,11,111,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.815686405,left,0,2126.725117,18,1
109,6,12,112,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,0.340602278,left,0,2138.272207,18,1
109,6,13,113,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.537879894,left,0,2150.938928,18,1
109,6,14,114,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.239522298,right,1,2162.469292,18,1
109,6,15,115,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,1.924791357,right,1,2174.384017,18,1
109,6,16,116,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,0.388727459,left,0,2186.04808,18,1
109,6,17,117,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.723591943,left,0,2198.113212,18,1
109,6,18,118,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.257924272,right,1,2209.62688,18,1
109,6,19,119,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.301603283,right,1,2221.391198,18,1
109,6,20,120,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.361262991,left,0,2233.155539,18,1
109,7,1,121,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,left,,None,NA,2254.010475,18,1
109,7,2,122,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,1.607224159,right,1,2265.55758,18,1
109,7,3,123,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,1.600964456,left,0,2277.555843,18,1
109,7,4,124,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.267944515,left,0,2290.840856,18,1
109,7,5,125,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.268619087,left,0,2302.488198,18,1
109,7,6,126,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.166491654,left,0,2314.670307,18,1
109,7,7,127,IA100_L60.bmp,IA100_L60.bmp,IA100.bmp,0,safe,,0.274857728,left,0,2324.91396,18,1
109,7,8,128,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.697739435,left,0,2337.731066,18,1
109,7,9,129,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.309552515,left,0,2347.423256,18,1
109,7,10,130,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,1.122648183,right,1,2359.906158,18,1
109,7,11,131,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.485800935,left,0,2371.871016,18,1
109,7,12,132,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,1.279882577,left,0,2384.236921,18,1
109,7,13,133,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.2675361,right,1,2396.001261,18,1
109,7,14,134,IA75_L45.bmp,IA75_L45.bmp,IA75.bmp,0,safe,,0.489383156,left,0,2408.467429,18,1
109,7,15,135,IA20_10_G95p.bmp,IA20_10_G95p.bmp,IA20.bmp,1,risk,,1.644389566,left,0,2422.504413,18,1
109,7,16,136,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.585662707,right,1,2434.419137,18,1
109,7,17,137,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.638241948,right,1,2447.102566,18,1
109,7,18,138,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.873420642,left,0,2460.571388,18,1
109,7,19,139,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,1.272125763,right,1,2472.452682,18,1
109,7,20,140,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.241855429,left,0,2485.202951,18,1
109,8,1,141,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,left,1.160544643,left,0,2503.668262,18,1
109,8,2,142,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.638529254,right,1,2515.566277,18,1
109,8,3,143,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,1.957577107,right,1,2527.063237,18,1
109,8,4,144,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.606955409,left,0,2539.445863,18,1
109,8,5,145,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.146546743,right,1,2548.954257,18,1
109,8,6,146,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,1.177941315,left,0,2560.818853,18,1
109,8,7,147,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.498404343,left,0,2572.282391,18,1
109,8,8,148,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,1.101191222,left,0,2583.879605,18,1
109,8,9,149,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,1.353382443,right,1,2596.195414,18,1
109,8,10,150,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,1.459654492,left,0,2607.993153,18,1
109,8,11,151,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.60501091,left,0,2619.623798,18,1
109,8,12,152,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,1.002645821,right,1,2631.906158,18,1
109,8,13,153,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.241360633,right,1,2644.539447,18,1
109,8,14,154,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,,None,NA,2656.153373,18,1
109,8,15,155,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.305750564,right,1,2667.667054,18,1
109,8,16,156,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,0.364185662,left,0,2679.648611,18,1
109,8,17,157,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.795403981,left,0,2691.329402,18,1
109,8,18,158,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.450097494,right,1,2703.210706,18,1
109,8,19,159,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,1.35455268,left,0,2714.674247,18,1
109,8,20,160,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.575505758,left,0,2726.973311,18,1
109,9,1,161,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,left,0.824901084,left,0,2747.443914,18,1
109,9,2,162,IA50_L30.bmp,IA50_L30.bmp,IA50.bmp,1,risk,,1.479417944,right,1,2759.893399,18,1
109,9,3,163,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,0.004328765,left,0,2771.440493,18,1
109,9,4,164,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,1.669298303,right,1,2783.4555,18,1
109,9,5,165,IA50_L40.bmp,IA50_L40.bmp,IA50.bmp,0,safe,,0.454147806,left,0,2795.286658,18,1
109,9,6,166,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.340327907,left,0,2807.368494,18,1
109,9,7,167,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,0.244205714,right,1,2817.528598,18,1
109,9,8,168,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.251084771,left,0,2829.593724,18,1
109,9,9,169,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.267187819,left,0,2842.193603,18,1
109,9,10,170,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.298047448,right,1,2852.00276,18,1
109,9,11,171,IA75_L60.bmp,IA75_L60.bmp,IA75.bmp,1,risk,,1.361628789,left,0,2864.051175,18,1
109,9,12,172,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.512138476,left,0,2876.500659,18,1
109,9,13,173,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.399947633,left,0,2889.484861,18,1
109,9,14,174,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.370185815,left,0,2901.282631,18,1
109,9,15,175,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.402833866,left,0,2912.929974,18,1
109,9,16,176,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,1.195658004,left,0,2924.761159,18,1
109,9,17,177,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,1.314342821,left,0,2935.13846,18,1
109,9,18,178,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.836571779,right,1,2947.688241,18,1
109,9,19,179,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,,1.419970436,left,0,2959.552826,18,1
109,9,20,180,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.825065683,left,0,2971.283738,18,1
109,10,1,181,IA75_L30.bmp,IA75_L30.bmp,IA75.bmp,0,safe,left,1.573945943,left,0,2989.41486,18,1
109,10,2,182,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.286601236,right,1,3001.062219,18,1
109,10,3,183,IA100_G60.bmp,IA100_G60.bmp,IA100.bmp,0,safe,,0.204246901,left,0,3012.59256,18,1
109,10,4,184,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.464931755,left,0,3023.955869,18,1
109,10,5,185,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.685509183,left,0,3036.6393,18,1
109,10,6,186,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.173250279,right,1,3048.119554,18,1
109,10,7,187,IA80_40_L95p.bmp,IA80_40_L95p.bmp,IA80.bmp,0,safe,,1.025824108,right,1,3060.050984,18,1
109,10,8,188,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.449918623,right,1,3071.898882,18,1
109,10,9,189,IA50_L20.bmp,IA50_L20.bmp,IA50.bmp,1,risk,,0.984448071,right,1,3084.348354,18,1
109,10,10,190,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,1.353255959,left,0,3096.179539,18,1
109,10,11,191,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,1.390194427,left,0,3108.47861,18,1
109,10,12,192,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,1.302825799,left,0,3120.125971,18,1
109,10,13,193,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.253861555,right,1,3131.622935,18,1
109,10,14,194,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.247007526,right,1,3141.565791,18,1
109,10,15,195,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,1.154135112,right,1,3153.530666,18,1
109,10,16,196,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.136315523,right,1,3166.364487,18,1
109,10,17,197,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,0.281473465,right,1,3177.811317,18,1
109,10,18,198,IA80_40_G95p.bmp,IA80_40_G95p.bmp,IA80.bmp,1,risk,,0.220637241,left,0,3189.776169,18,1
109,10,19,199,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.035000287,left,0,3201.289808,18,1
109,10,20,200,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.243581043,right,1,3212.937235,18,1
112,1,1,1,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,left,,None,NA,969.6439252,20,1
112,1,2,2,IA75_G15.bmp,IA75_G15.bmp,IA75.bmp,1,risk,,1.950928646,left,0,983.664196,20,1
112,1,3,3,IA50_G30.bmp,IA50_G30.bmp,IA50.bmp,1,risk,,1.803385713,right,1,997.6677446,20,1
112,1,4,4,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,0.586108706,left,0,1010.301029,20,1
112,1,5,5,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.677287257,right,1,1024.521842,20,1
112,1,6,6,IA75_G60.bmp,IA75_G60.bmp,IA75.bmp,1,risk,,0.459313021,right,1,1037.171821,20,1
112,1,7,7,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,1.613387926,left,0,1049.537745,20,1
112,1,8,8,IA25_G15.bmp,IA25_G15.bmp,IA25.bmp,1,risk,,0.31467576,right,1,1062.204449,20,1
112,1,9,9,IA25_L10.bmp,IA25_L10.bmp,IA25.bmp,1,risk,,0.568135619,right,1,1072.799014,20,1
112,1,10,10,IA25_G10.bmp,IA25_G10.bmp,IA25.bmp,1,risk,,0.519668469,left,0,1083.343464,20,1
112,1,11,11,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.758198365,right,1,1095.79293,20,1
112,1,12,12,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.431224386,left,0,1108.5599,20,1
112,1,13,13,IA100_G20.bmp,IA100_G20.bmp,IA100.bmp,1,risk,,0.466723231,left,0,1120.892399,20,1
112,1,14,14,IA25_L15.bmp,IA25_L15.bmp,IA25.bmp,1,risk,,0.611404983,left,0,1133.291721,20,1
112,1,15,15,IA110_55_G95p.bmp,IA110_55_G95p.bmp,IA110.bmp,1,risk,,0.260605989,left,0,1145.490527,20,1
112,1,16,16,IA100_G40.bmp,IA100_G40.bmp,IA100.bmp,1,risk,,0.652377459,left,0,1157.722755,20,1
112,1,17,17,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.44946941,left,0,1170.205652,20,1
112,1,18,18,IA40_20_G95p.bmp,IA40_20_G95p.bmp,IA40.bmp,0,safe,,0.435398143,left,0,1182.38774,20,1
112,1,19,19,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,,0.666975406,right,1,1194.436156,20,1
112,1,20,20,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.932181912,right,1,1206.634949,20,1
112,2,1,21,IA25_L5.bmp,IA25_L5.bmp,IA25.bmp,0,safe,left,0.294369416,right,1,1257.936774,20,1
112,2,2,22,IA50_L10.bmp,IA50_L10.bmp,IA50.bmp,0,safe,,0.285239159,right,1,1270.001893,20,1
112,2,3,23,IA100_L20.bmp,IA100_L20.bmp,IA100.bmp,1,risk,,0.473277966,right,1,1282.133864,20,1
112,2,4,24,IA40_20_L95p.bmp,IA40_20_L95p.bmp,IA40.bmp,1,risk,,0.720496906,right,1,1293.814639,20,1
112,2,5,25,IA100_G80.bmp,IA100_G80.bmp,IA100.bmp,1,risk,,0.751921143,right,1,1305.67923,20,1
112,2,6,26,IA50_G20.bmp,IA50_G20.bmp,IA50.bmp,1,risk,,0.393240987,left,0,1318.061879,20,1
112,2,7,27,IA25_L20.bmp,IA25_L20.bmp,IA25.bmp,0,safe,,0.387309964,left,0,1328.171822,20,1
112,2,8,28,IA50_G10.bmp,IA50_G10.bmp,IA50.bmp,0,safe,,1.165895343,left,0,1338.08125,20,1
112,2,9,29,IA110_55_L95p.bmp,IA110_55_L95p.bmp,IA110.bmp,1,risk,,0.280955128,right,1,1347.790172,20,1
112,2,10,30,IA75_G45.bmp,IA75_G45.bmp,IA75.bmp,0,safe,,1.317128782,left,0,1357.849999,20,1
112,2,11,31,IA25_G20.bmp,IA25_G20.bmp,IA25.bmp,0,safe,,0.401463922,right,1,1367.341673,20,1
112,2,12,32,IA100_L40.bmp,IA100_L40.bmp,IA100.bmp,1,risk,,1.362240901,right,1,1376.916898,20,1
112,2,13,33,IA100_L80.bmp,IA100_L80.bmp,IA100.bmp,1,risk,,0.88105104,left,0,1386.726079,20,1
112,2,14,34,IA75_L15.bmp,IA75_L15.bmp,IA75.bmp,1,risk,,0.242001016,right,1,1396.485131,20,1
112,2,15,35,IA75_G30.bmp,IA75_G30.bmp,IA75.bmp,1,risk,,0.826953594,left,0,1406.244172,20,1
112,2,16,36,IA50_G40.bmp,IA50_G40.bmp,IA50.bmp,0,safe,,0.386164086,right,1,1416.420974,20,1
112,2,17,37,IA25_G5.bmp,IA25_G5.bmp,IA25.bmp,0,safe,,0.337155626,left,0,1426.413979,20,1
